total_sqft,bath,bhk,price,location
1012.0,2.0,2,70.0,Balagere
1007.0,2.0,2,68.0,Balagere
1205.0,2.0,2,79.0,Balagere
1012.0,2.0,2,68.0,Balagere
1077.0,2.0,2,37.64,Banashankari
1470.0,2.0,3,88.64,Banashankari
1300.0,2.0,3,75.0,Banashankari
1800.0,3.0,3,115.0,Banashankari
1125.0,2.0,2,63.0,Banashankari
1310.0,2.0,2,80.0,Banashankari
2600.0,4.0,3,135.0,Banashankari
1900.0,2.0,3,170.0,Banashankari
1260.0,2.0,2,75.0,Banashankari
1170.0,2.0,2,46.79,Banashankari
1350.0,2.0,3,83.0,Banashankari
1330.0,2.0,2,78.0,Banashankari
1400.0,2.0,3,78.0,Banashankari
1700.0,3.0,3,125.0,Banashankari
1020.0,2.0,2,40.79,Banashankari
1600.0,2.0,2,63.98,Banashankari
1041.0,2.0,2,36.44,Banashankari
2400.0,1.0,1,200.0,Banashankari
1390.0,2.0,2,86.0,Banashankari
1460.0,2.0,2,70.0,Banashankari
1200.0,2.0,2,60.0,Banashankari
1290.0,2.0,2,80.0,Banashankari
1186.0,2.0,2,65.0,Banashankari
1650.0,3.0,3,101.0,Banashankari
1181.0,2.0,2,75.0,Banashankari
1105.0,2.0,2,90.0,Banashankari
720.0,1.0,1,60.0,Banashankari
1040.0,2.0,2,45.0,Banashankari
1330.0,2.0,2,77.0,Banashankari
1200.0,2.0,2,49.0,Banashankari
1185.0,2.0,2,67.0,Banashankari
1000.0,2.0,2,50.0,Banashankari
1650.0,3.0,3,90.75,Banashankari
1650.0,3.0,3,101.0,Banashankari
1310.0,2.0,2,80.43,Banashankari
600.0,1.0,2,27.0,Banashankari
1430.0,2.0,2,87.8,Banashankari
1020.0,2.0,2,42.83,Banashankari
1540.0,3.0,3,80.0,Banashankari
1683.0,3.0,3,115.0,Banashankari
1800.0,3.0,3,125.0,Banashankari
1175.0,2.0,2,41.13,Banashankari
1450.0,2.0,2,50.75,Banashankari
1770.0,3.0,3,108.0,Banashankari
1800.0,3.0,3,125.0,Banashankari
1200.0,3.0,3,74.52,Banashankari
1100.0,2.0,2,63.0,Banashankari
1020.0,2.0,2,40.79,Banashankari
1260.0,2.0,2,75.0,Banashankari
1426.0,3.0,3,85.0,Banashankari
1700.0,2.0,2,150.0,Banashankari Stage II
1200.0,2.0,4,150.0,Banashankari Stage II
1500.0,2.0,3,120.0,Banashankari Stage II
2400.0,3.0,5,510.0,Banashankari Stage II
1240.0,2.0,3,59.52,Banashankari Stage II
1250.0,2.0,2,110.0,Banashankari Stage II
1260.0,2.0,3,95.0,Banashankari Stage II
2400.0,2.0,3,300.0,Banashankari Stage II
1400.0,2.0,2,100.0,Banashankari Stage II
2800.0,3.0,5,425.0,Banashankari Stage II
3000.0,3.0,3,450.0,Banashankari Stage II
1200.0,2.0,3,198.0,Banashankari Stage II
1245.0,2.0,2,125.0,Banashankari Stage II
1305.0,2.0,3,58.7,Banashankari Stage III
1145.0,2.0,2,58.4,Banashankari Stage III
1650.0,3.0,3,118.0,Banashankari Stage III
2400.0,4.0,4,240.0,Banashankari Stage III
1350.0,2.0,3,68.0,Banashankari Stage III
1305.0,2.0,3,59.0,Banashankari Stage III
1305.0,2.0,3,60.0,Banashankari Stage III
1200.0,2.0,2,42.0,Banashankari Stage III
1305.0,2.0,3,59.0,Banashankari Stage III
1480.0,3.0,3,75.48,Banashankari Stage III
1305.0,2.0,3,59.0,Banashankari Stage III
1304.0,2.0,2,111.0,Banashankari Stage III
3000.0,6.0,6,150.0,Banashankari Stage III
1085.0,2.0,2,50.0,Banashankari Stage III
1500.0,2.0,3,100.0,Banashankari Stage III
2100.0,3.0,4,147.0,Banashankari Stage III
1420.0,2.0,3,95.0,Banashankari Stage III
1300.0,2.0,3,58.5,Banashankari Stage V
1305.0,2.0,3,49.0,Banashankari Stage V
1035.0,2.0,2,35.77,Banashankari Stage V
1355.0,2.0,3,61.0,Banashankari Stage V
1510.0,3.0,3,47.57,Banashankari Stage V
1650.0,3.0,3,51.98,Banashankari Stage V
1630.0,3.0,3,51.35,Banashankari Stage V
1510.0,3.0,3,47.57,Banashankari Stage V
1315.0,2.0,3,49.0,Banashankari Stage V
1540.0,3.0,3,48.51,Banashankari Stage V
920.0,2.0,2,41.5,Banashankari Stage V
1177.5,2.0,2,59.935,Banashankari Stage VI
4800.0,4.0,4,190.0,Banashankari Stage VI
2800.0,4.0,4,89.0,Banashankari Stage VI
2200.0,4.0,4,195.0,Banashankari Stage VI
1160.0,2.0,2,59.0,Banashankari Stage VI
1180.0,2.0,2,59.47,Banashankari Stage VI
1423.0,2.0,3,71.73,Banashankari Stage VI
1392.0,3.0,3,69.46,Banashankari Stage VI
1410.5,2.0,3,70.385,Banashankari Stage VI
4800.0,3.0,4,200.0,Banashankari Stage VI
1184.0,2.0,2,53.0,Banaswadi
1145.0,2.0,2,55.0,Banaswadi
1250.0,2.0,2,60.0,Banaswadi
1365.0,2.0,2,73.0,Banaswadi
1903.0,6.0,5,140.0,Banaswadi
1222.0,2.0,2,80.0,Banaswadi
870.0,2.0,2,38.0,Banaswadi
1200.0,2.0,2,60.0,Banaswadi
527.0,1.0,1,35.0,Banaswadi
1340.0,2.0,2,73.0,Banaswadi
1008.0,2.0,2,52.0,Banaswadi
1105.0,2.0,2,57.0,Banaswadi
1200.0,2.0,2,70.0,Banjara Layout
1050.0,2.0,2,64.8,Banjara Layout
753.0,3.0,2,59.5,Banjara Layout
2500.0,4.0,3,140.0,Banjara Layout
1665.0,3.0,3,110.0,Bannerghatta
2370.0,4.0,3,195.0,Bannerghatta
1100.0,2.0,2,66.0,Bannerghatta
1113.0,2.0,2,70.0,Bannerghatta
1200.0,2.0,2,73.2,Bannerghatta
1070.0,2.0,2,87.0,Bannerghatta
1776.0,3.0,3,124.0,Bannerghatta
1776.0,3.0,3,150.0,Bannerghatta
500.0,1.0,1,18.5,Bannerghatta Road
1050.0,2.0,2,65.0,Bannerghatta Road
1170.0,2.0,3,66.0,Bannerghatta Road
595.0,1.0,1,33.32,Bannerghatta Road
1445.0,3.0,3,95.0,Bannerghatta Road
1640.0,2.0,3,120.0,Bannerghatta Road
1460.0,2.0,3,90.0,Bannerghatta Road
1179.0,2.0,2,66.02,Bannerghatta Road
1122.5,2.0,2,58.935,Bannerghatta Road
793.0,2.0,2,45.0,Bannerghatta Road
1400.0,2.0,2,78.0,Bannerghatta Road
1215.0,2.0,2,50.0,Bannerghatta Road
1654.0,3.0,3,100.0,Bannerghatta Road
1181.0,2.0,2,55.0,Bannerghatta Road
1200.0,2.0,2,75.0,Bannerghatta Road
595.0,1.0,1,31.83,Bannerghatta Road
1105.0,2.0,2,51.0,Bannerghatta Road
1255.0,2.0,2,65.26,Bannerghatta Road
1550.0,3.0,3,82.0,Bannerghatta Road
1650.0,3.0,3,122.0,Bannerghatta Road
912.0,2.0,2,55.0,Bannerghatta Road
1218.0,2.0,2,73.0,Bannerghatta Road
1115.0,2.0,2,65.12,Bannerghatta Road
1893.0,3.0,3,100.0,Bannerghatta Road
1600.0,3.0,3,95.0,Bannerghatta Road
1275.0,2.0,2,65.0,Bannerghatta Road
892.0,2.0,2,39.0,Bannerghatta Road
1260.0,2.0,2,70.0,Bannerghatta Road
1157.0,2.0,2,40.0,Bannerghatta Road
1150.0,2.0,2,65.0,Bannerghatta Road
1100.0,2.0,2,39.0,Bannerghatta Road
1725.0,3.0,3,110.0,Bannerghatta Road
1850.0,6.0,6,150.0,Bannerghatta Road
950.0,2.0,2,38.0,Bannerghatta Road
1220.0,2.0,2,80.0,Bannerghatta Road
1130.0,2.0,2,78.0,Bannerghatta Road
1486.0,3.0,3,83.22,Bannerghatta Road
1015.0,2.0,2,48.0,Bannerghatta Road
1115.0,2.0,2,61.0,Bannerghatta Road
1136.0,2.0,2,48.0,Bannerghatta Road
2700.0,4.0,4,260.0,Bannerghatta Road
1200.0,2.0,3,69.0,Bannerghatta Road
1465.0,2.0,3,76.0,Bannerghatta Road
1302.5,2.0,2,67.73,Bannerghatta Road
1200.0,2.0,2,65.0,Bannerghatta Road
1240.0,2.0,2,65.0,Bannerghatta Road
1476.0,3.0,3,125.0,Bannerghatta Road
1532.5,3.0,3,84.29,Bannerghatta Road
1268.0,2.0,2,69.0,Bannerghatta Road
1450.0,2.0,3,87.0,Bannerghatta Road
2932.0,5.0,4,195.0,Bannerghatta Road
960.0,2.0,2,58.0,Bannerghatta Road
1750.0,3.0,3,130.0,Bannerghatta Road
1275.0,2.0,2,73.0,Bannerghatta Road
1240.0,2.0,2,71.0,Bannerghatta Road
1215.0,2.0,2,68.0,Bannerghatta Road
1215.0,2.0,2,68.0,Bannerghatta Road
1894.0,3.0,3,115.0,Bannerghatta Road
1693.0,3.0,3,89.0,Bannerghatta Road
1280.0,2.0,2,60.16,Bannerghatta Road
630.0,1.0,1,35.0,Bannerghatta Road
1215.0,2.0,2,68.0,Bannerghatta Road
1365.0,3.0,3,76.18,Bannerghatta Road
1115.0,2.0,2,78.0,Bannerghatta Road
1532.5,3.0,3,79.465,Bannerghatta Road
1655.0,3.0,3,90.0,Bannerghatta Road
1247.0,2.0,2,47.39,Bannerghatta Road
1237.5,2.0,2,49.49,Bannerghatta Road
1650.0,3.0,3,94.0,Bannerghatta Road
905.0,2.0,2,65.0,Bannerghatta Road
1000.0,2.0,2,50.0,Bannerghatta Road
2185.0,3.0,4,120.0,Bannerghatta Road
1012.0,2.0,2,45.0,Bannerghatta Road
1460.0,2.0,3,80.0,Bannerghatta Road
1340.0,2.0,2,85.0,Bannerghatta Road
1711.0,3.0,3,125.0,Bannerghatta Road
1520.0,2.0,3,81.0,Bannerghatta Road
2826.0,3.0,3,148.0,Bannerghatta Road
1115.0,2.0,2,61.0,Bannerghatta Road
1154.0,2.0,2,47.0,Bannerghatta Road
1000.0,2.0,2,44.5,Bannerghatta Road
1250.0,2.0,2,48.0,Bannerghatta Road
1640.0,3.0,3,105.0,Bannerghatta Road
1012.0,2.0,2,44.0,Bannerghatta Road
1527.0,3.0,3,115.0,Bannerghatta Road
1550.0,3.0,3,96.0,Bannerghatta Road
1200.0,2.0,2,78.0,Bannerghatta Road
1885.0,3.0,3,125.0,Bannerghatta Road
1450.0,2.0,3,78.0,Bannerghatta Road
700.0,1.0,1,31.2,Bannerghatta Road
905.0,2.0,2,58.0,Bannerghatta Road
1920.0,3.0,3,122.0,Bannerghatta Road
2400.0,4.0,4,180.0,Bannerghatta Road
1270.0,2.0,2,45.0,Bannerghatta Road
1520.0,2.0,3,80.0,Bannerghatta Road
1270.0,2.0,3,73.0,Bannerghatta Road
1846.0,3.0,3,120.0,Bannerghatta Road
1122.5,2.0,2,61.74,Bannerghatta Road
1655.0,3.0,3,95.0,Bannerghatta Road
1206.0,2.0,2,53.0,Bannerghatta Road
1150.0,2.0,2,55.0,Bannerghatta Road
1215.0,2.0,2,65.0,Bannerghatta Road
1510.0,2.0,3,110.0,Bannerghatta Road
1022.0,2.0,2,35.0,Bannerghatta Road
1246.0,2.0,2,47.35,Bannerghatta Road
1470.0,2.0,3,85.0,Bannerghatta Road
1160.0,2.0,2,45.0,Bannerghatta Road
970.0,2.0,2,57.0,Bannerghatta Road
1527.0,3.0,3,142.0,Bannerghatta Road
1036.0,2.0,2,105.0,Basavangudi
2600.0,4.0,4,260.0,Basavangudi
1600.0,2.0,3,160.0,Basavangudi
1560.0,2.0,2,145.0,Basavangudi
1800.0,3.0,3,195.0,Basavangudi
1100.0,2.0,2,93.0,Basavangudi
1050.0,2.0,2,103.0,Basavangudi
1180.0,2.0,2,124.0,Basavangudi
1200.0,2.0,2,120.0,Basavangudi
2453.0,3.0,4,250.0,Basavangudi
4500.0,5.0,5,415.0,Basaveshwara Nagar
1865.0,3.0,3,145.0,Basaveshwara Nagar
1200.0,2.0,2,90.0,Basaveshwara Nagar
2400.0,4.0,5,310.0,Basaveshwara Nagar
1200.0,2.0,2,80.0,Basaveshwara Nagar
900.0,2.0,2,60.0,Basaveshwara Nagar
1900.0,3.0,3,150.0,Basaveshwara Nagar
1200.0,2.0,2,85.0,Basaveshwara Nagar
1200.0,2.0,2,70.0,Basaveshwara Nagar
1200.0,2.0,2,65.0,Battarahalli
1779.0,3.0,3,89.61,Battarahalli
1300.0,2.0,2,50.0,Battarahalli
1945.0,3.0,3,97.42,Battarahalli
1777.0,3.0,3,100.0,Battarahalli
1135.0,2.0,2,43.0,Battarahalli
1276.0,2.0,2,45.0,Battarahalli
1880.0,3.0,3,94.36,Battarahalli
1071.0,2.0,2,62.0,Battarahalli
1165.0,2.0,2,43.0,Battarahalli
1636.0,2.0,2,82.89,Battarahalli
1779.0,3.0,3,90.0,Battarahalli
1090.0,2.0,2,38.37,Battarahalli
2082.0,3.0,3,104.0,Battarahalli
2024.0,3.0,3,103.0,Battarahalli
1097.0,2.0,2,49.0,Battarahalli
1419.0,2.0,3,59.0,Begur
1580.0,3.0,3,75.0,Begur
1559.0,3.0,3,63.0,Begur
1445.0,2.0,3,47.1,Begur
1475.0,2.0,3,74.0,Begur
3500.0,4.0,3,185.0,Begur
1100.0,2.0,2,55.0,Begur
1306.0,2.0,2,65.0,Begur
1304.0,3.0,3,65.0,Begur
1411.0,2.0,3,60.0,Begur
815.0,2.0,2,40.0,Begur
1443.0,2.0,3,70.0,Begur
1200.0,2.0,2,44.0,Begur Road
1200.0,2.0,2,46.8,Begur Road
1160.0,2.0,2,44.0,Begur Road
1584.0,3.0,3,65.0,Begur Road
1615.0,3.0,3,59.76,Begur Road
1200.0,2.0,2,43.2,Begur Road
1160.0,2.0,2,44.08,Begur Road
1200.0,2.0,2,45.0,Begur Road
1615.0,3.0,3,60.0,Begur Road
1410.0,2.0,3,53.0,Begur Road
1200.0,2.0,2,37.8,Begur Road
1160.0,2.0,2,40.59,Begur Road
1260.0,2.0,2,46.62,Begur Road
1600.0,3.0,3,58.14,Begur Road
1500.0,2.0,3,70.0,Begur Road
1160.0,2.0,2,42.0,Begur Road
1240.0,2.0,2,39.06,Begur Road
1200.0,2.0,2,45.0,Begur Road
1500.0,2.0,3,55.0,Begur Road
1410.0,2.0,3,52.17,Begur Road
1583.0,3.0,3,74.4,Begur Road
1170.0,2.0,2,46.0,Begur Road
1160.0,2.0,2,42.92,Begur Road
1410.0,2.0,3,52.17,Begur Road
1565.0,2.0,3,59.76,Begur Road
1160.0,2.0,2,42.0,Begur Road
1410.0,2.0,3,53.58,Begur Road
1200.0,2.0,2,45.0,Begur Road
1200.0,2.0,2,42.6,Begur Road
1160.0,2.0,2,42.0,Begur Road
1334.0,2.0,2,42.69,Begur Road
1565.0,2.0,3,57.91,Begur Road
1200.0,2.0,2,45.6,Begur Road
1215.0,2.0,2,43.13,Begur Road
1160.0,2.0,2,36.54,Begur Road
1200.0,2.0,2,44.4,Begur Road
1260.0,2.0,2,39.69,Begur Road
1160.0,2.0,2,44.0,Begur Road
952.0,2.0,2,42.0,Begur Road
1200.0,2.0,2,42.0,Begur Road
1240.0,2.0,2,45.88,Begur Road
1200.0,3.0,3,50.0,Begur Road
1200.0,2.0,2,44.0,Begur Road
1100.0,2.0,2,42.6,Begur Road
1565.0,2.0,3,57.91,Begur Road
1200.0,2.0,2,44.4,Begur Road
1160.0,2.0,2,36.54,Begur Road
1215.0,2.0,2,43.75,Begur Road
1200.0,2.0,2,44.73,Begur Road
1160.0,2.0,2,42.0,Begur Road
1410.0,2.0,3,54.99,Begur Road
1767.0,3.0,3,103.0,Bellandur
1205.0,2.0,2,66.0,Bellandur
1250.0,2.0,2,76.0,Bellandur
1000.0,2.0,2,50.0,Bellandur
1281.0,2.0,2,74.0,Bellandur
921.0,2.0,2,40.0,Bellandur
1490.0,2.0,3,98.0,Bellandur
2039.0,3.0,3,168.0,Bellandur
1605.0,3.0,3,85.0,Bellandur
1692.0,3.0,3,88.0,Bellandur
1220.0,2.0,2,60.0,Bellandur
1299.0,2.0,2,82.0,Bellandur
900.0,2.0,2,56.0,Bellandur
1350.0,2.0,2,79.0,Bellandur
1286.0,2.0,2,57.0,Bellandur
3016.0,4.0,4,230.0,Bellandur
1457.0,2.0,2,85.0,Bellandur
1195.0,2.0,2,51.0,Bellandur
1050.0,2.0,2,72.0,Bellandur
3600.0,4.0,4,260.0,Bellandur
1310.0,2.0,2,72.0,Bellandur
924.0,2.0,2,35.11,Bellandur
1785.0,3.0,3,118.0,Bellandur
1051.0,2.0,2,60.0,Bellandur
1060.0,2.0,2,65.0,Bellandur
1100.0,2.0,2,62.0,Bellandur
1550.0,2.0,2,59.0,Bellandur
924.0,2.0,2,35.11,Bellandur
1685.0,3.0,3,100.0,Bellandur
982.0,2.0,2,55.0,Bellandur
981.0,2.0,2,37.28,Bellandur
1205.0,2.0,2,59.0,Bellandur
1063.0,2.0,2,58.0,Bellandur
1201.0,2.0,2,59.99,Bellandur
1325.0,2.0,2,65.0,Bellandur
1281.0,2.0,2,87.0,Bellandur
1200.0,2.0,2,52.0,Bellandur
1785.0,3.0,3,120.0,Bellandur
1088.0,2.0,2,48.0,Bellandur
1310.0,2.0,2,85.0,Bellandur
982.0,2.0,2,37.28,Bellandur
1465.0,3.0,2,90.0,Bellandur
1767.0,3.0,3,109.0,Bellandur
924.0,2.0,2,35.11,Bellandur
3600.0,4.0,4,245.0,Bellandur
1170.0,2.0,2,46.79,Bellandur
1150.0,2.0,2,69.44,Bellandur
1200.0,2.0,2,45.0,Bellandur
1410.0,3.0,2,92.0,Bellandur
950.0,2.0,2,35.0,Bellandur
1015.0,2.0,2,60.0,Bellandur
1685.0,3.0,3,101.0,Bellandur
1735.0,3.0,3,105.0,Bellandur
1685.0,3.0,3,115.0,Bellandur
1846.0,3.0,3,135.0,Bellandur
1049.0,2.0,2,51.0,Bellandur
1211.0,2.0,2,63.0,Bellandur
1717.0,3.0,3,110.0,Bellandur
1185.0,2.0,2,47.39,Bellandur
1200.0,2.0,2,62.0,Bellandur
1251.0,2.0,2,47.0,Bellandur
960.0,2.0,2,48.0,Bellandur
1690.0,2.0,3,116.0,Bellandur
950.0,1.0,1,40.0,Bellandur
850.0,2.0,2,45.0,Bellandur
1454.0,2.0,2,90.0,Bellandur
1195.0,2.0,2,52.0,Bellandur
1435.0,2.0,3,115.0,Bellandur
1260.0,2.0,2,83.5,Bellandur
1535.0,3.0,3,90.0,Bellandur
1047.0,2.0,2,75.0,Bellandur
1096.0,2.0,2,40.0,Bellandur
1262.0,2.0,2,47.0,Bellandur
3200.0,4.0,3,350.0,Benson Town
4460.0,5.0,4,650.0,Benson Town
2850.0,4.0,3,470.0,Benson Town
1300.0,2.0,2,120.0,Benson Town
1567.0,3.0,2,140.0,Benson Town
1688.12,2.0,2,270.0,Benson Town
1805.0,3.0,3,280.0,Benson Town
1688.0,2.0,2,280.0,Benson Town
1322.0,2.0,2,68.0,Bharathi Nagar
1351.0,2.0,2,70.0,Bharathi Nagar
1384.0,2.0,2,59.0,Bharathi Nagar
1351.0,2.0,2,74.0,Bharathi Nagar
1432.0,2.0,2,68.0,Bharathi Nagar
1349.0,2.0,2,56.7,Bharathi Nagar
1328.0,2.0,2,69.0,Bharathi Nagar
1300.0,2.0,2,55.86,Bharathi Nagar
1670.0,3.0,3,99.0,Bhoganhalli
1444.0,2.0,2,75.97,Bhoganhalli
1447.0,2.0,2,75.97,Bhoganhalli
1700.0,3.0,3,126.0,Bhoganhalli
1447.0,2.0,2,75.97,Bhoganhalli
1760.0,3.0,3,127.0,Bhoganhalli
1447.0,2.0,2,75.97,Bhoganhalli
1949.0,3.0,3,129.0,Bhoganhalli
1760.0,3.0,3,128.0,Bhoganhalli
1447.0,2.0,2,75.97,Bhoganhalli
2439.0,4.0,4,185.0,Bhoganhalli
1444.0,2.0,2,75.97,Bhoganhalli
1205.0,2.0,2,64.47,Bhoganhalli
1447.0,2.0,2,75.97,Bhoganhalli
2439.0,5.0,4,170.0,Bhoganhalli
1205.0,2.0,2,68.32,Bhoganhalli
1260.0,2.0,2,69.9,Bhoganhalli
2439.0,4.0,4,170.0,Bhoganhalli
1707.0,3.0,3,115.0,Bhoganhalli
970.0,2.0,2,52.5,Bhoganhalli
1277.0,2.0,2,79.89,Bhoganhalli
1703.0,3.0,3,120.0,Bhoganhalli
1125.0,2.0,2,62.0,Billekahalli
1090.0,2.0,2,52.0,Billekahalli
1112.0,2.0,2,62.0,Billekahalli
2400.0,3.0,3,150.0,Billekahalli
2968.0,3.0,3,225.0,Billekahalli
950.0,2.0,2,58.11,Billekahalli
1360.0,2.0,2,110.0,Billekahalli
1125.0,2.0,2,65.0,Billekahalli
950.0,2.0,2,56.0,Billekahalli
1805.0,3.0,3,134.0,Billekahalli
1755.0,3.0,3,122.0,Binny Pete
665.0,1.0,1,50.75,Binny Pete
660.0,1.0,1,54.0,Binny Pete
660.0,1.0,1,62.0,Binny Pete
1365.0,2.0,2,122.0,Binny Pete
1795.0,3.0,3,139.0,Binny Pete
1740.0,3.0,3,150.0,Binny Pete
1970.0,3.0,3,164.0,Binny Pete
1516.0,3.0,3,147.0,Binny Pete
1180.0,3.0,3,48.0,Bisuvanahalli
1075.0,2.0,3,46.0,Bisuvanahalli
1075.0,2.0,3,45.0,Bisuvanahalli
845.0,2.0,2,33.0,Bisuvanahalli
1075.0,2.0,3,45.0,Bisuvanahalli
845.0,2.0,2,37.0,Bisuvanahalli
845.0,2.0,2,29.0,Bisuvanahalli
1075.0,2.0,3,47.0,Bisuvanahalli
850.0,1.0,2,32.0,Bisuvanahalli
1075.0,2.0,3,50.0,Bisuvanahalli
1075.0,2.0,3,52.0,Bisuvanahalli
1180.0,2.0,3,46.0,Bisuvanahalli
1075.0,2.0,3,42.0,Bisuvanahalli
845.0,2.0,2,37.0,Bisuvanahalli
1075.0,2.0,3,43.0,Bisuvanahalli
700.0,1.0,2,32.0,Bisuvanahalli
1075.0,2.0,3,52.0,Bisuvanahalli
1075.0,2.0,3,50.0,Bisuvanahalli
845.0,2.0,2,33.0,Bisuvanahalli
945.0,2.0,2,33.0,Bisuvanahalli
845.0,2.0,2,30.0,Bisuvanahalli
1075.0,2.0,3,43.0,Bisuvanahalli
1080.0,2.0,3,45.0,Bisuvanahalli
1180.0,2.0,3,55.5,Bisuvanahalli
1075.0,2.0,3,47.0,Bisuvanahalli
1075.0,2.0,3,48.0,Bisuvanahalli
1075.0,2.0,3,45.0,Bisuvanahalli
1075.0,2.0,3,44.0,Bisuvanahalli
850.0,2.0,2,27.0,Bisuvanahalli
1075.0,2.0,3,42.0,Bisuvanahalli
845.0,2.0,2,32.0,Bisuvanahalli
845.0,2.0,2,34.0,Bisuvanahalli
3000.0,8.0,8,140.0,Bommanahalli
520.0,1.0,1,19.5,Bommanahalli
515.0,1.0,1,25.0,Bommanahalli
1090.0,3.0,2,44.0,Bommanahalli
1850.0,3.0,3,90.0,Bommanahalli
910.0,2.0,2,45.0,Bommanahalli
1050.0,2.0,2,46.0,Bommanahalli
1100.0,1.0,2,55.0,Bommanahalli
2100.0,4.0,4,85.0,Bommanahalli
1307.0,2.0,2,50.0,Bommanahalli
1091.0,2.0,2,40.0,Bommanahalli
1160.0,2.0,2,53.0,Bommanahalli
1050.0,2.0,2,54.0,Bommanahalli
1260.0,3.0,3,49.36,Bommasandra
1200.0,3.0,3,46.0,Bommasandra
1035.0,2.0,2,41.0,Bommasandra
1035.0,2.0,2,41.73,Bommasandra
1034.0,2.0,2,40.0,Bommasandra
877.0,2.0,2,30.0,Bommasandra
920.0,2.0,2,37.46,Bommasandra
1035.0,2.0,2,41.43,Bommasandra
1295.0,2.0,3,50.28,Bommasandra
1015.0,2.0,2,40.0,Bommasandra
1000.0,2.0,2,35.0,Bommasandra
955.0,2.0,2,35.28,Bommasandra
1005.0,2.0,2,39.77,Bommasandra
1014.0,2.0,2,35.0,Bommasandra
1020.0,2.0,2,40.89,Bommasandra
920.0,2.0,2,37.2,Bommasandra
800.0,1.0,2,32.0,Bommasandra
1280.0,3.0,3,50.0,Bommasandra
1942.0,3.0,3,90.0,Bommasandra
1127.0,2.0,2,45.0,Bommasandra
877.0,2.0,2,29.0,Bommasandra
1365.0,3.0,3,52.81,Bommasandra
842.0,2.0,2,30.0,Bommasandra
1260.0,3.0,3,49.36,Bommasandra
1365.0,3.0,3,52.82,Bommasandra
955.0,2.0,2,37.97,Bommasandra
1089.0,2.0,2,40.0,Bommasandra
1365.0,3.0,3,53.96,Bommasandra
1090.0,2.0,2,31.48,Bommasandra Industrial Area
1400.0,2.0,3,40.44,Bommasandra Industrial Area
1320.0,2.0,3,38.13,Bommasandra Industrial Area
1020.0,2.0,2,29.45,Bommasandra Industrial Area
1165.0,2.0,2,33.64,Bommasandra Industrial Area
1090.0,2.0,2,31.48,Bommasandra Industrial Area
1000.0,2.0,2,28.88,Bommasandra Industrial Area
1020.0,2.0,2,29.45,Bommasandra Industrial Area
1160.0,2.0,2,33.51,Bommasandra Industrial Area
1125.0,2.0,2,32.49,Bommasandra Industrial Area
1125.0,2.0,2,32.49,Bommasandra Industrial Area
1130.0,2.0,2,32.64,Bommasandra Industrial Area
1065.0,2.0,2,30.75,Bommasandra Industrial Area
1200.0,3.0,3,125.0,Bommenahalli
1632.0,3.0,4,145.0,Bommenahalli
1670.0,3.0,4,135.0,Bommenahalli
1680.0,3.0,4,135.0,Bommenahalli
1632.0,3.0,4,128.0,Bommenahalli
3339.0,3.0,3,250.0,Bommenahalli
1355.0,3.0,4,135.0,Bommenahalli
1232.0,3.0,3,96.0,Bommenahalli
1632.0,3.0,4,140.0,Bommenahalli
1150.0,2.0,2,69.0,Brookefield
1142.0,2.0,2,70.0,Brookefield
2800.0,4.0,4,240.0,Brookefield
1476.0,3.0,3,105.0,Brookefield
1700.0,4.0,4,152.0,Brookefield
1262.0,2.0,2,75.0,Brookefield
1139.0,2.0,2,80.0,Brookefield
1125.0,2.0,2,70.0,Brookefield
1420.0,3.0,3,85.0,Brookefield
941.0,2.0,2,48.0,Brookefield
1100.0,2.0,2,55.0,Brookefield
2400.0,3.0,4,140.0,Brookefield
1225.0,2.0,2,66.5,Brookefield
1950.0,6.0,5,175.0,Brookefield
1080.0,2.0,2,50.0,Brookefield
1230.0,2.0,2,55.0,Brookefield
1200.0,2.0,2,75.0,Brookefield
1089.0,2.0,2,49.0,Brookefield
1130.0,2.0,2,56.0,Brookefield
1270.0,2.0,2,95.0,Brookefield
1706.0,3.0,3,115.0,Brookefield
1389.0,2.0,2,94.0,Brookefield
1225.0,2.0,2,72.0,Brookefield
1746.0,3.0,3,115.0,Brookefield
1560.0,3.0,4,149.0,Brookefield
1382.0,2.0,2,84.5,Brookefield
1260.0,2.0,2,70.0,Brookefield
1206.0,2.0,2,90.0,Brookefield
1594.0,3.0,3,140.0,Brookefield
1153.0,2.0,2,56.4,Budigere
1162.0,2.0,2,59.9,Budigere
1991.0,4.0,3,103.0,Budigere
1153.0,2.0,2,57.0,Budigere
1162.0,2.0,2,57.0,Budigere
1139.0,2.0,2,62.0,Budigere
1139.0,2.0,2,56.8,Budigere
1139.0,2.0,2,56.85,Budigere
664.0,1.0,1,35.0,Budigere
1820.0,3.0,3,93.0,Budigere
1636.0,3.0,3,85.0,Budigere
1444.0,2.0,2,70.0,Budigere
1139.0,2.0,2,60.0,Budigere
1820.0,3.0,3,93.0,Budigere
1162.0,2.0,2,58.0,Budigere
1636.0,3.0,3,85.0,Budigere
1636.0,3.0,3,92.0,Budigere
1087.0,2.0,2,54.3,Budigere
1149.0,2.0,2,65.0,Budigere
664.0,1.0,1,35.4,Budigere
1153.0,2.0,2,56.7,Budigere
1139.0,2.0,2,56.5,Budigere
1636.0,3.0,3,83.0,Budigere
664.0,1.0,1,34.0,Budigere
1162.0,2.0,2,58.0,Budigere
